player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Clelin Ferrell,25955,ED,OAK,15,10,5,0,0,0,23,64.3,62.3,22.8,60.1,68.4,42.5,3,18,0,,17.9,7,0,7,39.6,0,5,3,0,11,648,644,1,23,504,116,0,4,350,287,1,21,22,2,26,0,0,0,
Dexter Lawrence,25991,DI,NYG,16,10,1,,1,1,21,67.6,76.2,78.9,64.5,76.4,71.8,6,21,0,,5.4,2,0,1,0,0,3,1,0,1,701,700,189,431,9,71,0,1,412,288,0,24,25,0,30,0,0,0,
KhaDarel Hodge,26104,WR,CLV,1,0,0,,0,0,8,,60,60,,60,70.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,
Isaiah Mack,26229,DI,TEN,13,0,0,,0,0,31,,63.6,48.3,67.2,59.8,73.1,0,4,0,,0,0,0,1,0,0,2,0,0,0,172,170,35,105,11,19,0,2,100,72,0,5,6,0,6,0,0,0,
Tae Davis,26296,LB,CLV,3,1,0,66.7,0,0,8,29.6,27.9,76.6,53.9,37,76.9,1,0,0,12,0,0,0,1,77.1,4,0,57,0,30,60,1,0,0,1,0,0,59,3,27,1,2,2,6,1,0,28,19,7
Maxx Crosby,26316,ED,OAK,16,8,3,,0,4,23,64.5,65.4,49,67.3,58.8,28.7,5,29,0,,22.7,10,0,5,0,0,11,1,0,10,750,749,0,13,685,51,0,1,481,259,0,29,26,0,45,0,0,0,
Craig James,26360,CB,PHI,5,0,0,62.5,0,0,24,41,45.6,76.3,60,64.9,49.1,0,0,0,14,16.7,1,1,1,119.3,5,0,12,51,41,68,1,0,0,1,0,1,67,1,26,3,1,5,8,0,1,49,25,9.8
Ben Banogu,26554,ED,IND,15,2,1,100,0,1,14,55.9,49,66.8,54.9,48.4,40.4,3,11,0,10,22.2,2,0,1,108.3,1,3,0,0,5,272,271,0,1,252,18,0,1,181,86,0,6,5,1,17,0,10,15,10
C.J. Moore,26617,S,DET,8,0,0,,0,0,11,64.9,65.2,79.9,59.1,57.5,75.2,0,0,0,,,0,0,0,0,0,0,7,1,60,77,1,0,0,1,0,65,76,1,16,2,0,0,0,0,0,0,0,
Jordan Wilkins,26618,HB,IND,1,0,0,,0,0,14,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
D.J. Reed Jr.,26940,CB,SF,12,1,0,61.5,0,0,28,80.4,75.1,79.8,53.7,45.1,28.4,0,1,0,66,11.1,1,2,1,113.3,8,0,8,30,90,130,1,0,0,1,0,1,129,3,37,90,3,7,13,1,1,107,68,13.4
Siran Neal,27130,CB,BUF,7,2,0,72.2,0,0,4,61.9,64,81.9,52.1,72.4,65.6,0,2,0,16,10.7,3,1,1,77.1,13,1,10,49,123,220,8,0,0,8,0,2,212,11,86,151,11,23,18,3,0,64,43,4.9
Montez Sweat,27271,ED,WAS,16,7,2,84.6,1,2,32,50,60.2,50.3,58.8,67.2,67.2,5,19,0,29,10.9,5,0,4,92.9,11,8,7,0,66,724,696,0,1,693,2,0,28,341,317,21,34,34,13,32,0,82,58,7.5
Devin Bush,27375,LB,PIT,16,22,0,72.9,1,1,25,65.2,62.9,5.6,62.4,63.3,71.4,2,2,2,32,8.6,10,1,4,105.3,51,1,744,9,442,889,20,0,0,20,0,1,869,39,408,115,47,84,70,5,5,514,299,10.1
David Long Jr.,27377,CB,LA,5,0,0,60,0,0,26,66.7,67.4,80.4,59.1,67.8,81.6,0,0,0,33,0,0,1,0,115.4,6,0,8,74,85,109,0,0,0,0,0,0,109,1,23,27,3,8,10,0,1,72,17,12
Nick Bawden,27413,FB,DET,1,0,0,,0,0,11,,61.6,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Mazzi Wilkins,27582,CB,TB,3,0,0,100,0,0,30,58.6,59.1,72.4,,60,77.2,0,0,0,12,0,0,0,0,105.2,4,0,1,10,10,12,0,0,0,0,0,0,12,0,2,1,1,3,4,0,0,37,18,9.3
Gerald Willis III,27584,DI,MIA,2,0,0,,0,0,17,,55.1,74.2,59.7,54.2,69,0,2,0,,0,0,0,0,0,0,0,0,0,0,19,19,4,14,0,1,0,0,12,7,0,1,2,0,2,0,0,0,
Armon Watts,27844,DI,MIN,7,4,1,,0,1,18,,69.7,82.9,74.8,60.7,44.2,0,2,0,,14.3,2,0,0,0,0,2,0,0,0,121,121,85,34,0,2,0,0,53,68,0,9,8,0,4,0,0,0,
Dre'Mont Jones,28075,DI,DEN,14,2,1,,0,0,10,58.8,66.9,83.9,70.3,50.9,45,2,17,1,,18.2,2,0,0,0,0,4,0,0,3,283,283,65,144,8,66,0,0,219,61,0,7,7,0,23,0,0,0,
Jerome Baker,28091,LB,MIA,16,24,0,77.8,1,1,17,60.1,46.7,36.6,54.2,39.1,80.2,4,10,1,32,6.3,8,3,4,106.7,49,2,869,12,479,1080,148,0,0,148,0,18,932,134,467,33,46,94,63,16,2,545,270,11.1
Kevin Givens,28308,DI,SF,1,0,0,,0,0,28,,45.7,72.8,55.3,50.6,66.8,0,1,0,,0,0,0,0,0,0,0,0,0,0,10,10,2,8,0,0,0,0,6,4,0,1,1,0,1,0,0,0,
Bilal Nichols,28451,DI,CHI,13,8,1,,0,0,6,63.2,52,85.6,48.9,54,62.1,3,1,0,,5.9,2,0,0,0,0,0,0,0,3,445,445,31,258,8,148,0,0,220,222,0,19,24,0,4,0,0,0,
Rob McCray,28474,ED,CLV,1,0,0,,0,0,8,60.8,40.8,77.7,51.4,41.7,69.6,0,1,0,,0,0,0,0,0,0,0,0,0,2,25,25,0,0,25,0,0,0,11,12,0,1,1,0,1,0,0,0,
Nick Nelson,28495,CB,OAK,1,0,0,,0,0,23,,60,63.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
Alex Brown,28605,CB,KC,2,0,0,,0,0,16,66.8,75.9,71.2,60,60,,1,0,0,,,0,0,0,0,0,0,0,9,8,10,0,0,0,0,0,0,10,1,1,0,0,0,0,1,0,0,0,
Jimmy Moreland,28704,CB,WAS,14,4,0,82.5,0,0,32,61.3,56.7,45.5,61.8,39.2,56.1,1,2,0,53,17,8,3,4,110.4,33,0,34,70,294,471,9,0,0,9,0,4,462,10,167,354,12,35,40,3,1,340,177,10.3
Jermaine Carter,28838,LB,CAR,10,4,0,80,0,0,5,47,54,81.4,80.4,57,57.6,1,2,0,21,14.8,4,0,0,98.9,12,1,212,0,117,261,33,0,0,33,0,0,228,13,131,16,13,19,15,4,0,116,67,9.7
DeShon Elliott,28854,S,BLT,4,2,0,100,0,0,3,62.8,69.7,74.6,74.3,66.6,79.4,0,1,0,22,0,0,1,0,118.8,1,0,20,0,26,40,3,0,0,3,0,16,37,2,12,1,0,3,1,1,0,22,16,22
Robert Jackson,28990,CB,CLV,1,0,0,,0,0,8,60,60.7,64.5,,,,0,0,0,,,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Richie James Jr.,28991,WR,SF,1,0,0,,0,0,28,60.7,70.2,60,,,,0,0,0,,,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Joejuan Williams,29113,CB,NE,7,0,0,50,0,0,19,69.8,66.1,79.5,,42.1,75.2,0,0,0,20,0,0,1,0,66,3,0,1,62,55,85,0,0,0,0,0,0,85,0,30,22,1,2,6,0,0,32,4,10.7
David Long,29367,LB,TEN,10,4,0,81.3,0,1,31,49.6,49.2,0,49.9,61,48.2,0,0,0,27,12.5,3,1,1,97.4,13,0,133,7,81,155,5,0,0,5,0,0,150,10,64,9,12,17,16,0,0,118,109,9.1
Germaine Pratt,29407,LB,CIN,15,14,0,80,1,0,7,49.1,51,42.7,51.3,58.7,66.8,0,4,0,39,10.3,8,0,2,144.6,16,0,397,1,181,437,15,0,0,15,0,0,422,36,220,24,27,56,20,4,2,214,139,13.4
Chris Board,29456,LB,BLT,7,2,0,100,0,1,3,42.5,34.4,76.9,50.2,43.2,79.1,0,0,0,26,0,0,0,0,118.8,3,0,53,2,24,65,8,0,0,8,0,0,57,13,28,1,2,3,3,0,0,44,27,14.7
Justin Jackson,29539,HB,LAC,1,0,0,,0,0,27,60.7,70.2,60.4,,,,0,0,0,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Ahmad Gooden,29951,ED,DEN,3,1,0,,0,0,10,61.3,61.7,74.7,57.4,61.8,72.8,1,1,0,,0,0,0,0,0,0,0,0,0,1,24,24,0,0,24,0,0,0,13,10,0,0,1,0,2,0,0,0,
Andrew Van Ginkel,30267,ED,MIA,6,1,0,100,0,0,17,76.7,58.2,50.4,54.2,57.6,31.3,4,1,0,6,28.6,4,0,1,87.5,2,1,3,0,20,197,194,0,0,194,0,0,3,113,64,0,7,9,2,6,0,10,13,5
Derick Roberson,30462,ED,TEN,5,1,0,100,0,0,31,64.7,55.7,84.1,50.8,63.3,33,3,5,0,20,40,2,0,0,118.8,1,3,5,0,7,94,89,0,2,86,1,0,5,82,5,0,5,2,1,11,0,20,16,20
T.J. Edwards,30737,LB,PHI,13,5,0,50,0,0,24,49.8,83.4,79.8,,90.4,86.1,0,0,0,9,0,0,0,0,60.4,3,0,115,0,33,122,3,0,0,3,0,0,119,0,89,4,9,15,6,0,0,24,10,8
Dee Delaney,31078,CB,WAS,1,0,0,,0,0,32,,60,64.3,,60,,0,0,0,,,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
P.J. Hall,31211,DI,OAK,16,6,0,,0,0,23,63,70.2,87.6,63.4,67.4,41,2,19,0,,10.7,3,0,0,0,0,2,0,0,2,551,551,77,425,1,48,0,0,296,253,0,16,19,0,23,0,0,0,
George Odum,31342,S,IND,14,4,0,84.6,1,2,14,64.1,67.3,84.7,76.3,68.5,72.9,1,0,0,28,9.1,3,0,1,144.4,11,1,51,9,240,284,5,0,0,5,0,190,279,5,39,27,7,26,13,2,1,167,75,15.2
Khalen Saunders,31534,DI,KC,15,7,1,,0,0,16,66.1,54.9,86.4,54.3,53.3,67.9,0,2,0,,3.6,1,0,0,0,0,1,0,0,6,335,335,102,224,3,6,0,0,174,155,0,16,20,0,3,0,0,0,
Mike Boone,31615,HB,MIN,1,0,0,,0,0,18,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Jaeden Graham,31849,TE,ATL,1,0,0,,0,0,2,,60,60,60,,,0,0,0,,,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Abdullah Anderson,32708,DI,CHI,6,2,0,,0,0,6,60,58,80,62.9,52.3,43,0,5,0,,20,1,0,0,0,0,1,0,0,1,106,106,22,45,6,33,0,0,62,43,0,3,2,0,6,0,0,0,
DeAndre Baker,33356,CB,NYG,16,2,0,62,1,0,21,45.6,48.4,45.7,,64.6,67.2,0,0,0,62,9.5,6,7,9,130.1,49,0,99,828,585,970,0,0,0,0,0,2,970,0,385,41,19,55,79,0,8,808,264,16.5
Diontae Johnson,33441,WR,PIT,2,0,0,,0,0,25,,60.6,60,,60,,0,0,0,,,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Shakial Taylor,33464,CB,DEN,5,1,0,66.7,1,0,10,63.8,59.3,77.5,54.5,37.6,61.4,0,0,0,15,12.5,1,1,1,85.4,4,0,1,11,51,60,0,0,0,0,0,1,60,2,7,47,2,6,6,0,0,40,27,10
Nasir Adderley,33880,S,LAC,2,0,0,0,0,0,27,46.4,42.6,71.5,,60,,0,0,0,,,0,0,0,39.6,0,0,0,0,8,10,0,0,0,0,0,9,10,0,2,1,0,0,1,0,0,0,0,
Mike Hughes,34057,CB,MIN,14,2,0,63.1,2,1,18,59.6,58.7,84.9,58.7,49.3,59.1,0,0,1,39,12.5,6,7,2,93.2,41,0,36,323,344,500,0,0,0,0,0,2,500,1,155,138,5,40,65,0,3,462,126,11.3
Kendall Sheffield,34105,CB,ATL,14,5,0,70.6,1,0,2,48.9,47.5,85,53.3,41.6,51,0,2,0,31,16.7,9,4,4,100.9,36,0,81,227,444,697,5,0,0,5,0,6,692,9,244,378,5,40,51,2,1,409,226,11.4
Jalen Guyton,34164,WR,LAC,1,0,0,100,0,0,27,27.3,40.4,89.4,,,68.9,0,0,0,9,0,0,0,0,104.2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,9,3,9
Kris Boyd,34222,CB,MIN,9,0,0,71.4,0,0,18,50.9,49.4,81.5,60,44.4,74.2,0,0,0,32,7.7,1,1,1,92.9,10,0,5,88,66,99,1,0,0,1,0,0,98,1,32,3,2,12,14,0,0,105,45,10.5
Darnell Savage,34247,S,GB,16,6,0,63,1,2,12,76.3,65.7,88.1,49.9,37.7,51.4,1,4,2,30,17.7,14,2,1,91.1,17,0,221,21,564,978,21,0,0,21,0,485,957,22,392,230,13,59,27,5,3,197,60,11.6
Johnathan Abram,34646,S,OAK,1,1,0,,0,0,23,46.2,38.7,0,68.2,54.6,45.3,0,2,0,,33.3,2,0,2,0,0,0,9,0,26,48,1,0,0,1,0,36,47,3,19,2,0,3,0,2,0,0,0,
Jamel Dean,34918,CB,TB,10,2,0,48.9,1,0,30,78.9,76.4,86.8,,45.1,59.3,0,0,2,53,8,2,10,4,72,23,0,13,327,285,372,1,0,0,1,0,0,371,0,87,29,6,21,47,0,3,289,101,12.6
Tae Hayes,35173,CB,MIA,2,1,0,18.8,1,0,17,44.6,43.9,81.1,58.1,43.5,28.5,0,0,0,34,33.3,3,2,2,41.4,3,0,0,90,81,107,1,0,0,1,0,0,106,2,24,16,3,5,16,0,0,55,17,18.3
Blake Cashman,35413,LB,NYJ,7,8,1,80.8,0,0,22,58.3,49.1,54.5,58.4,42.4,67,2,6,0,25,11.1,5,0,2,104.6,21,1,269,10,180,424,123,0,0,123,0,0,301,73,171,22,14,32,26,9,1,157,85,7.5
Noah Dawkins,35771,LB,TB,2,0,0,,0,0,30,61.5,56.9,67.5,54,,,0,0,0,,,0,0,0,0,0,0,2,0,2,5,1,0,0,1,0,0,4,3,0,1,0,0,0,0,0,0,0,
Kameron Kelly,35978,S,PIT,8,0,0,90,0,0,25,34.2,35.1,81.6,56.8,60.9,29.6,0,0,1,58,26.7,4,0,0,118.8,9,0,30,6,86,133,2,0,0,2,0,72,131,1,46,22,5,11,10,0,2,164,39,18.2
Austin Bryant,36248,ED,DET,4,3,0,100,0,0,11,51.1,54.5,83.1,45.9,71.8,76.4,1,1,0,14,0,0,0,0,118.8,2,0,1,0,25,133,131,0,1,127,3,0,2,65,43,1,3,4,2,2,0,26,14,13
Kyle Phillips,36340,ED,NYJ,15,10,1,100,0,0,22,67.2,66,63.5,52,76.6,71.6,4,9,0,36,5.1,2,0,2,118.8,1,4,1,0,24,549,548,3,44,362,139,0,1,291,234,0,22,27,1,17,0,36,23,36
Ryan Bee,36551,DI,WAS,1,0,0,,0,0,32,,62.3,68,58.7,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,3,3,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0,0,
Albert Huggins,36862,DI,PHI,4,2,0,,0,0,24,60,70.9,77,65.1,67.1,70,1,3,0,,0,0,0,0,0,0,0,0,0,0,44,44,1,36,0,7,0,0,27,17,0,1,1,0,4,0,0,0,
Miles Brown,37161,DI,ARZ,9,1,0,,0,0,1,,46.8,81.1,61.9,40.9,70.5,0,4,0,,0,0,0,0,0,0,0,0,0,0,123,123,15,94,2,12,0,0,58,65,0,2,3,0,4,0,0,0,
Shy Tuttle,37279,DI,NO,17,5,3,100,0,0,20,54.9,75.9,86.5,70.5,73.2,64.3,2,11,1,9,10,2,0,0,64.6,1,2,0,0,3,373,373,105,267,0,1,0,0,206,164,0,12,13,1,15,0,9,4,9
Darryl Johnson,37479,ED,BUF,15,2,0,0,1,0,4,60.5,54.1,37.8,61.5,51.5,44.2,1,8,0,,27.3,3,0,2,39.6,0,1,0,0,7,224,223,0,3,213,7,0,1,115,102,0,5,6,1,10,0,0,0,
Davontae Harris,37492,CB,DEN,9,2,0,70.5,0,0,10,54.6,52.9,85.2,60,44.7,45.4,0,0,0,44,15,6,2,2,111.6,31,0,45,370,260,429,2,0,0,2,0,8,427,1,168,4,7,32,44,0,3,296,56,9.5
Troy Reeder,38268,LB,LA,13,15,0,87.5,0,0,26,29.3,28.6,25.9,53,34.9,28.7,0,0,0,45,19.4,12,0,1,146.5,21,0,279,0,124,298,5,0,0,5,0,1,293,4,170,13,16,35,24,0,2,312,157,14.9
Trey Quinn,38276,WR,WAS,1,0,0,,0,0,32,,60,62.9,,60,,0,0,0,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,
Jamal Davis II,38297,ED,MIA,2,0,0,,0,0,17,61.2,42.3,0,55.4,60.2,,0,0,0,,,0,0,1,0,0,0,0,0,3,12,12,0,0,12,0,0,0,3,6,0,0,0,0,0,0,0,0,
Trey Edmunds,38329,HB,PIT,3,0,0,0,0,0,25,60,79.7,63.2,,60,,0,0,1,,,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,
Linden Stephens,38426,CB,MIA,2,0,0,100,0,0,17,46.3,50.2,75.9,,66.1,76.8,0,0,0,15,0,0,0,0,118.8,3,0,1,28,19,31,0,0,0,0,0,0,31,0,12,2,0,3,3,0,0,42,3,14
Bryan Mone,38461,DI,SEA,5,1,0,,0,0,29,60,47.7,32,58.4,52.4,34.9,1,2,0,,0,0,0,1,0,0,0,0,0,0,105,105,75,30,0,0,0,0,52,53,0,2,3,0,3,0,0,0,
Cortez Broughton,38524,DI,LAC,2,0,0,,0,0,27,,64.9,76.5,64,61.6,70.9,0,0,0,,0,0,0,0,0,0,0,0,0,0,21,21,13,8,0,0,0,0,9,12,0,3,5,0,0,0,0,0,
Matthew Adams,38526,LB,IND,10,1,0,100,0,0,14,38.8,44.7,77,52.9,60.4,32.5,0,0,0,14,30.8,4,0,0,107.6,6,0,54,0,42,105,17,0,0,17,0,1,88,4,59,32,1,8,6,0,0,59,54,9.8
Jordan Kunaszyk,38548,LB,CAR,1,0,0,,0,0,5,60,69.4,70.6,,64.5,71.4,0,0,0,,0,0,0,0,0,0,0,7,0,1,7,0,0,0,0,0,0,7,0,6,0,1,1,0,0,0,0,0,
Folorunso Fatukasi,38558,DI,NYJ,14,6,1,100,0,0,22,59.5,81.6,49.4,62.7,87.6,77,2,3,0,7,0,0,0,2,95.8,1,1,1,0,1,390,388,79,219,0,90,0,2,184,205,0,15,16,1,6,0,7,1,7
Maurice Hurst,38563,DI,OAK,16,4,2,,0,0,23,62.8,73.1,60.1,77.8,58.2,64.3,4,30,1,,6.7,1,0,4,0,0,4,0,0,1,522,522,69,387,1,65,0,0,355,166,0,10,10,0,38,0,0,0,
Eric Wilson,38587,LB,MIN,18,19,0,75,0,0,18,67.7,66.7,83.7,82,58.9,73.7,3,0,0,29,6.6,5,0,0,102.5,21,2,331,3,213,445,70,0,0,70,0,2,375,13,219,38,26,52,28,5,1,175,113,8.3
Austin Larkin,38754,ED,ATL,1,0,0,,0,0,2,60,42.8,73.5,52.4,49.9,69.6,0,0,0,,,0,0,0,0,0,0,0,0,1,10,10,0,0,10,0,0,0,7,2,0,0,0,0,0,0,0,0,
Preston Williams,38855,WR,MIA,1,0,0,,0,0,17,,60,60,,60,,0,0,0,,,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Joe Giles-Harris,39382,LB,JAX,2,0,0,,0,0,15,,29.4,70.4,,60,,0,0,0,,,0,0,0,0,0,0,1,0,0,4,3,0,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,
Frank Herron,39383,DI,DET,3,3,0,,0,0,11,60,46.8,80.7,49.7,54.9,72.3,0,3,0,,0,0,0,0,0,0,0,0,0,0,103,103,10,76,2,15,0,0,56,47,0,2,4,0,3,0,0,0,
Breon Borders,39398,CB,WAS,6,2,0,100,0,0,32,58.6,59,76.5,68.6,55.7,66.1,1,0,0,12,12.5,1,0,0,100,6,0,24,11,56,96,3,0,0,3,0,0,93,4,36,58,1,5,6,1,0,48,41,8
Justin Layne,40160,CB,PIT,2,0,0,,0,0,25,,60.6,64.9,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Trayvon Mullen,41968,CB,OAK,16,1,0,58.6,2,0,23,59,62.5,57.1,60,77.9,58.4,0,0,1,46,11.3,6,8,10,88.5,41,0,78,554,421,675,4,0,0,4,0,3,671,1,253,36,15,46,70,0,3,491,221,12
Ed Oliver,42200,DI,BUF,17,14,2,100,0,1,4,62.6,65.1,61.7,62.4,64,72.4,5,20,0,8,5,2,0,2,100,1,6,3,0,4,585,582,31,349,4,198,0,3,374,207,0,23,24,1,31,0,8,5,8
Byron Pringle,42345,WR,KC,3,0,0,,0,0,16,,60,60,60,60,,0,0,0,,,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,
Mecole Hardman,42683,WR,KC,2,0,0,,1,0,16,71,72,60,,60,71.4,0,0,0,,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,
Nick Bosa,42741,ED,SF,19,8,1,75,1,2,28,73.9,89.8,65.2,85.6,78.2,63.5,20,68,1,24,18.6,11,2,4,61.5,3,14,4,0,11,920,915,0,8,881,26,0,5,595,314,0,42,40,4,102,0,35,16,11.7
J.C. Jackson,42781,CB,NE,17,2,0,47.7,1,0,19,70.4,68.2,87.1,52.1,52.1,61.2,1,2,5,28,12.5,5,6,7,35.9,31,0,61,517,491,738,18,0,0,18,0,0,720,2,245,142,12,33,65,3,1,328,146,10.6
Rashan Gary,42905,ED,GB,18,5,0,66.7,0,0,12,32,55.8,60.2,59.5,66,53.3,3,10,0,27,13.6,3,0,1,149.3,2,3,3,0,5,256,253,0,5,234,14,0,3,152,99,0,10,14,3,16,1,46,10,23
Charvarius Ward,43034,CB,KC,19,12,0,48,0,0,16,62.9,65.7,73.3,52.3,75.9,75.4,0,1,2,69,6.7,6,6,8,73.6,48,0,82,1098,808,1245,24,0,0,24,0,0,1221,6,431,38,15,72,100,1,2,796,249,16.6
Devin White,43089,LB,TB,13,17,0,81.6,0,3,30,57.4,51.9,86.7,52.8,46.9,46.3,2,8,1,53,13.3,13,2,1,99.1,40,3,756,7,461,826,22,0,0,22,0,1,804,90,275,39,35,68,49,13,1,402,295,10.1
Mack Wilson,43190,LB,CLV,15,16,2,79.1,0,0,8,44.2,41.4,50.3,60.6,40.9,52,1,13,1,29,14.1,13,3,2,104.9,53,1,699,7,452,942,138,0,0,138,0,3,804,98,392,95,34,63,67,15,2,555,341,10.5
Greedy Williams,43254,CB,CLV,12,4,0,59.6,1,0,8,53.6,54.6,29.9,56.4,65.4,70.9,0,0,0,51,7.8,4,2,7,91.5,31,0,53,591,417,680,1,0,0,1,0,0,679,2,261,35,14,43,52,0,1,416,157,13.4
Jeffery Simmons,43742,DI,TEN,12,5,1,,0,0,31,,67.2,35.4,65.7,68.1,56.6,1,10,0,,6.9,2,0,3,0,0,2,0,0,0,397,396,61,219,40,76,0,1,219,178,0,17,22,0,13,0,0,0,
Byron Murphy Jr.,44027,CB,ARZ,16,7,2,68.3,2,0,1,48.5,48.3,69.7,73.1,43.6,48.8,0,1,1,27,14.8,13,7,9,113.7,71,0,71,737,691,1105,7,0,0,7,0,4,1098,13,401,286,17,68,104,1,10,665,145,9.4
Quinnen Williams,44216,DI,NYJ,13,8,1,,0,0,22,63.2,67.4,72.7,57.7,72.9,52.1,3,13,0,,10.7,3,0,1,0,0,3,0,0,1,512,511,66,253,33,159,0,1,349,162,0,18,17,0,19,0,0,0,
Kyzir White,44485,LB,LAC,16,10,0,78.9,0,0,27,67.5,66.6,84,54.6,63,76.6,0,0,1,53,4.5,2,1,0,113.2,15,0,188,2,124,372,134,0,0,134,0,1,238,10,238,47,19,32,19,0,2,152,118,10.1
Trysten Hill,44519,DI,DAL,7,1,0,,0,0,9,62.8,57.1,82.1,54.5,55.4,71.2,2,1,0,,16.7,1,0,0,0,0,0,0,0,1,121,121,31,82,0,8,0,0,66,54,0,3,4,0,3,0,0,0,
Brian Burns,44522,ED,CAR,16,2,0,,1,1,5,73.5,63.7,23.4,68.7,55.2,42.1,8,14,0,,22.2,4,0,5,0,0,8,12,0,19,478,464,0,5,453,6,0,14,289,170,1,16,12,0,30,0,0,0,
Tuzar Skipper,44583,ED,PIT,6,1,0,,0,0,25,61.5,68.2,79.2,52.8,79.5,72,0,0,0,,0,0,0,0,0,0,1,0,0,2,40,40,0,0,40,0,0,0,24,14,0,1,0,0,1,0,0,0,
Joe Jackson,44615,ED,DAL,5,1,1,,0,0,9,60.2,70.2,83,64.7,66.8,73.5,1,4,0,,0,0,0,0,0,0,0,0,0,1,71,71,0,0,70,1,0,0,48,22,0,2,3,0,5,0,0,0,
Russell Gage,44771,WR,ATL,1,0,0,,0,0,2,60,60.6,64.1,,,,0,0,0,,,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Leon Jacobs,44980,LB,JAX,14,2,0,91.7,0,0,15,64.6,68.3,82.7,58.9,68.3,73.9,0,3,0,17,5.9,2,1,0,124.3,11,3,110,1,98,325,195,0,0,195,0,0,130,38,189,19,18,30,12,6,1,86,75,7.8
Emeke Egbule,45378,ED,LAC,7,0,0,,0,0,27,62.6,54.7,74.2,48.7,60,72,0,0,0,,0,0,0,0,0,0,0,0,0,2,23,21,0,0,21,0,0,2,12,9,0,1,2,0,0,0,0,0,
Dontrell Hilliard,45691,HB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
D'Ernest Johnson,45734,HB,CLV,1,0,0,,0,0,8,,60,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Chase Edmonds,45851,HB,ARZ,1,0,0,,0,0,1,,59.9,60,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Benny Snell Jr.,45954,HB,PIT,1,0,0,,0,0,25,,61.6,60.1,,60,,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
